7408,YERBAS BUENAS,Más de 100,Más de 100,40,MUNDO PACÍFICO, 2023 -  10 equipos,150,No,Si,Si,Si,Si,Si,No,No,No,PROPIO,GTD,Si,Si,No,Si,Si,PRIVADA,Si,Si,No,Si,No,No,No,No,Si,Si,Facebook,MUNICIPALIDAD DE YERBAS BUENAS,HTTPS://WWW.FACEBOOK.COM/MUNIYERBASBUENAS,No
8101,CONCEPCIÓN,Entre 50 y menos de 100,Entre 50 y menos de 100,422,MOVISTAR,2023 - 80 equipos,889,Si,Si,No,Si,Si,Si,Si,Si,No,PROPIO,SMC,Si,Si,No,No,No,No aplica,No,Si,Si,Si,Si,Si,No,No,No,Si,Youtube,HTTPS://WWW.YOUTUBE.COM/CHANNEL/UCUG-FPDURSB8GVX6NLASWNW,HTTPS://WWW.YOUTUBE.COM/CHANNEL/UCUG-FPDURSB8GVX6NLASWNW,Si
8102,CORONEL,Más de 100,Más de 100,250,MOVISTAR,2023 - 56 equipos,550,Si,Si,Si,Si,Si,Si,Si,Si,No,PROPIO,SMC,Si,Si,No,No,No,No aplica,No,No,No,Si,No,Si,No,Si,Si,Si,Youtube,TV,WWW.CORONEL.CL,No
8103,CHIGUAYANTE,Más de 100,Entre 50 y menos de 100,2,MOVISTAR,2023 - 10 equipos,300,Si,Si,No,Si,Si,Si,Si,Si,No,PROPIO,SMC,Si,Si,Si,Si,No,PRIVADA,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Facebook,CHIGUAYANTE,HTTPS://WWW.YOUTUBE.COM/@TUMUNICHIGUAYANTE,No
8104,FLORIDA,Más de 100,Más de 100,80,MOVISTAR,2023 - 20 equipos,130,No,Si,No,Si,Si,Si,Si,Si,No,PROPIO,SMC,Si,No,No,No,No,No aplica,No,No,No,Si,No,No,No,No,No,Si,Facebook,"FACEBOOK, MUNIFLORIDA NOTICIAS",WWW.MUNIFLORIDA.CL,No
8105,HUALQUI,Entre 20 y menos de 50,Entre 20 y menos de 50,100,ENTEL,2024,210,Si,Si,No,Si,Si,Si,Si,Si,No,PROPIO,SMC,Si,Si,Si,No,No,No aplica,No,No,No,No,No,Si,No,No,Si,Si,Facebook,MUNICIPALIDADDEHUALQUI,HTTPS://WWW.FACEBOOK.COM/SEARCH/VIDEOS/?Q=MUNICIPALIDADDEHUALQUI,No
8106,LOTA,Entre 50 y menos de 100,Entre 50 y menos de 100,200,MOVISTAR,2023,270,No,Si,Si,Si,Si,Si,Si,No,No,PROPIO,CAS CHILE,No,No,No,No,No,No aplica,No,No,No,No,No,Si,Si,No,No,Si,Web municipal - Facebook - Instagram,I. MUNICIPALIDAD DE LOTA,FACEBOOK/I. MUNICIPALIDAD DE LOTA,No
8107,PENCO,Entre 50 y menos de 100,Entre 50 y menos de 100,50,GTD,2023 - 30 equipos,250,Si,Si,Si,Si,Si,Si,Si,No,No,PROPIO,CAS CHILE,Si,No,No,No,No,No aplica,No,No,No,No,No,Si,No,Si,No,Si,Facebook,MUNICIPALIDAD DE PENCO CIUDAD HISTORICA,HTTPS://WWW.FACEBOOK.COM/PENCOMUNICIPAL,No
8108,SAN PEDRO DE LA PAZ,Más de 100,Más de 100,171,GTD,2023 - 33 equipos,810,Si,Si,Si,Si,Si,Si,Si,Si,No,PROPIO,SMC,Si,Si,No,No,No,No aplica,No,No,No,No,No,No,No,No,No,Si,Facebook,MUNICIPALIDAD DE SAN PEDRO DE LA PAZ,HTTPS://WWW.FACEBOOK.COM/MUNICIPALIDADDESANPEDRODELAPAZ/?LOCALE=ES_LA,Si
8109,SANTA JUANA,Más de 100,Más de 100,100,MUNDO,2023,200,Si,Si,Si,Si,Si,Si,Si,Si,Si,PROPIO,SMC,Si,Si,Si,Si,Si,GOB.,No,Si,Si,Si,No,Si,No,Si,Si,Si,Facebook - Youtube,MUNICIPALIDAD DE SANTA JUANA,HTTPS://WWW.FACEBOOK.COM/MUNICIPALIDADDESANTAJUANA,No
8110,TALCAHUANO,Más de 100,Más de 100,76,GTD,2023 - 12 equipos,700,No,Si,Si,Si,Si,Si,Si,Si,No,PROPIO,SMC,No,Si,No,No,No,No aplica,No,No,No,Si,No,Si,No,Si,Si,Si,Youtube,YOUTUBE,YOUTUBE.COM@CONCEJOMUNICIPALES,No
8111,TOMÉ,Más de 100,Más de 100,40,GTD,2023,430,Si,Si,Si,Si,Si,Si,Si,Si,Si,PROPIO,SMC,Si,Si,No,Si,Si,GOB.,Si,No,Si,Si,Si,Si,Si,Si,Si,Si,Web municipal - Facebook,ILUSTRE MUNICIPALIDAD DE TOMÉ; COMUNA DE TOMÉ,HTTPS://WWW.FACEBOOK.COM/ILUSTREMUNICIPALIDADTOME,No
8112,HUALPÉN,Más de 100,Más de 100,180 aprox.,GTD, 2023 - 70 equipos,280,Si,Si,Si,Si,Si,Si,Si,Si,Si,PROPIO,SMC,Si,Si,Si,Si,No,No aplica,No,No,Si,Si,Si,Si,Si,Si,No,Si,Facebook,MUNICIPALIDAD.HUALPEN,WWW.FACEBOOK.COM/MUNICIPALIDAD.HUALPEN,Si
8201,LEBU,Más de 100,Más de 100,80,ENTEL,2023,100,No,Si,Si,Si,Si,Si,Si,Si,Si,PROPIO,No Aplica,No,Si,Si,Si,Si,GOB.,No,Si,Si,Si,Si,No,No,No,Si,Si,Youtube,YOUTUBE.COM/@LEBUMUNI,YOUTUBE.COM/@LEBUMUNI,No
8202,ARAUCO,Entre 50 y menos de 100,Entre 50 y menos de 100,206,ENTEL,2023,23,Si,Si,Si,Si,Si,Si,Si,No,No,PROPIO,No Aplica,Si,No,No,No,No,No aplica,No,No,No,No,No,No,No,No,No,Si,Facebook,HTTP://WWW.FACEBOOK.COM/MUNICIPALIDADARAUCONOMBRE,HTTPS://WWW.FACEBOOK.COM/MUNICIPALIDADARAUCO/LIVE_VIDEOS,No
8203,CAÑETE,Más de 100,Más de 100,20,ENTEL,2023,4,Si,Si,Si,Si,No,Si,Si,Si,Si,EXTERNO,SMC,Si,Si,No,No,No,No aplica,No,No,Si,Si,Si,Si,No,Si,No,Si,Web municipal,MUNICIPALIDAD DE CAÑETE,HTTP://M.FACEBOOK.COM/MUNICIPALIDADDECANETE/VIDEOS/CONCEJO-MUNICIPAL-20-02-2024/969938941215789,Si
8204,CONTULMO,Más de 100,Más de 100,48,MUNDO PACÍFICO,2023,130,Si,Si,Si,Si,Si,Si,Si,Si,Si,EXTERNO,CAS CHILE,Si,Si,No,No,No,No aplica,No,No,Si,Si,Si,Si,Si,Si,Si,Si,Facebook - Youtube,FACEBOLL ILUSTRE MUNICIPALIDAD DE CONTULMO YOUTUBE MUNICIPALIDADCONTULMO8000,HTTPS://WWW.YOUTUBE.COM/CHANNEL/UCV-LACEQTIWOAXPWCSPPICG,No
8205,CURANILAHUE,Entre 50 y menos de 100,Entre 50 y menos de 100,0,MOVISTAR,2023,100,Si,Si,Si,Si,Si,Si,Si,No,No,EXTERNO,CRECIC,Si,No,No,No,No,No aplica,No,No,No,No,No,No,No,No,No,Si,Facebook,MUNICHUE,WWW.FACEBOOK.COM/MUNICURANILAHUE/?LOCALE=ES_LA,No
8206,LOS ÁLAMOS,Más de 100,Más de 100,166,MOVISTAR,2023,225,Si,Si,Si,Si,Si,Si,Si,No,No,EXTERNO,SMC,Si,No,No,No,No,No aplica,No,No,No,No,No,No,No,No,No,Si,Youtube,CONCEJO MUNICIPAL LOS ÁLAMOS.,HTTPS://WWW.YOUTUBE.COM/@CONCEJOMUNICIPALLOSALAMOS,No
8207,TIRÚA,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado,No recepcionado
8301,LOS ÁNGELES,Más de 100,Más de 100,300,GTD,2023 - 43 equipos,700,Si,Si,Si,Si,Si,Si,Si,Si,No,PROPIO - EXTERNO,SMC,Si,Si,Si,Si,Si,GOB.,Si,Si,Si,Si,Si,Si,Si,Si,No,Si,Youtube,@MUNIDELOSANGELES,YOUTUBE.COM/@MUNIDELOSANGELES,No
8302,ANTUCO,Más de 100,Más de 100,40,GTD,2023 - 20 equipos,60,Si,Si,Si,Si,Si,No,Si,No,No,EXTERNO,CRECIC,Si,No,No,No,No,No aplica,No,No,No,Si,No,No,No,Si,No,Si,Facebook  - Youtube,ILUSTRE MUNICIPALIDAD DE ANTUCO,YOUTUBE.COM@CONCEJOMUNICIPALDEANTUCO1831,No
8303,CABRERO,Más de 100,Más de 100,82,LIVISTER,2023,134,Si,Si,Si,Si,Si,Si,Si,No,No,EXTERNO,CAS CHILE,Si,No,No,No,No,No aplica,No,No,No,No,No,No,Si,No,No,Si,Youtube,EN YOUTUBE: @MUNICIPALIDADDECABRERO1393EN FACEBOOK: MUNICIPALIDAD DE CABRERO,HTTPS://WWW.YOUTUBE.COM/RESULTS?SEARCH_QUERY=MUNICIPALIDAD DE CABREROHTTPS://WWW.FACEBOOK.COM/CABREROCHILE/?LOCALE=ES_LA,No
8304,LAJA,Entre 20 y menos de 50,Entre 20 y menos de 50,85,ENTEL,2023- 8 equipos,118,Si,Si,Si,Si,Si,Si,Si,No,No,EXTERNO,SMC,Si,No,No,Si,No,No aplica,No,No,No,No,No,Si,No,Si,Si,Si,Youtube,@MUNILAJAOFICIAL,HTTPS://WWW.YOUTUBE.COM/@MUNILAJAOFICIAL/STREAMS.,No
8305,MULCHÉN,Más de 100,Más de 100,25,GTD,2023 - 20 equipos,175,Si,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,CRECIC,Si,Si,Si,No,Si,GOB.,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Youtube,@CONCEJOMUNICIPAL_MULCHEN,HTTPS://WWW.YOUTUBE.COM/@CONCEJOMUNICIPAL_MULCHEN,No
8306,NACIMIENTO,Entre 50 y menos de 100,Entre 50 y menos de 100,155,CMET,2023,240,No,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,SMC,No,No,No,No,No,No aplica,No,No,No,No,No,Si,No,Si,Si,Si,Facebook,MUNICIPALIDAD DE NACIMIENTO,FACEBOOK.COM/MUNICIPALIDAD DE NACIMIENTO,No
8307,NEGRETE,Entre 20 y menos de 50,Entre 20 y menos de 50,61,ENTEL,2023,62,Si,Si,Si,Si,Si,Si,Si,Si,Si,EXTERNO,SMC,Si,Si,No,No,No,No aplica,No,No,No,Si,Si,Si,No,Si,Si,Si,Youtube,@CONCEJOMUNICIPALNEGRETE,YOUTUBE.COM/@CONCEJOMUNICIPALNEGRETE,No
8308,QUILACO,Entre 50 y menos de 100,Entre 50 y menos de 100,30,PACIFICO CABLE SPA,2024 - 5 equipos,87,Si,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,CAS CHILE - CODING 12,Si,Si,No,Si,Si,GOB - PRIVADA,No,Si,Si,Si,Si,Si,Si,Si,Si,Si,Youtube,MUNICIPALIDADQUILACO.CL,HTTPS://WWW.YOUTUBE.COM/@SESIONESDECONCEJO,Si
8309,QUILLECO,Entre 50 y menos de 100,Entre 50 y menos de 100,68,ENTEL,2023,5,Si,Si,Si,Si,No,Si,Si,Si,No,EXTERNO,CMC SPA,Si,Si,Si,Si,No,PRIVADA,No,No,No,Si,Si,Si,No,Si,Si,Si,Web municipal,No aplica,WWW.MUNICIPALIDADQUILLECO.CL,Si
8310,SAN ROSENDO,Más de 100,Más de 100,8,MUNDO PACÍFICO,2024,64,No,Si,Si,Si,No,Si,Si,Si,Si,EXTERNO,CAS CHILE - CODING 12,No,Si,Si,Si,Si,GOB - PRIVADA,Si,Si,Si,Si,No,No,No,No,No,Si,Facebook,COMUNICACIONES I.MUNICIPALIDAD DE SAN ROSENDO,HTTPS://WWW.FACEBOOK.COM/PROFILE.PHP?ID=100069341374033,No
8311,SANTA BÁRBARA,Más de 100,Más de 100,136,MUNDO PACÍFICO,2023 - 4 equipos,174,Si,Si,Si,Si,Si,Si,Si,Si,Si,EXTERNO,SMC,Si,Si,No,No,No,No aplica,No,No,No,Si,Si,Si,No,Si,No,Si,Youtube,@MUNICIPSANTABARBARA,HTTPS;//WWW.YOUTUBE.COM/@MUNICIPSANTABARBARA/STREAMS,No
8312,TUCAPEL,Más de 100,Más de 100,20,GTD,2023,105,No,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,SMC,No,Si,Si,No,No,GOB.,Si,No,No,Si,No,Si,No,No,Si,Si,Facebook,HTTPS://WWW.FACEBOOK.COM/MUNITUCAPEL,HTTPS://WWW.FACEBOOK.COM/WATCH/LIVE/?REF=WATCH_PERMALINK,Si
8313,YUMBEL,Más de 100,Más de 100,81,MUNDO PACÍFICO,2023 - 16 equipos,165,Si,Si,Si,Si,No,No,No,Si,No,EXTERNO,CAS CHILE,Si,No,No,No,No,No aplica,No,No,No,No,No,No,No,Si,No,Si,Web municipal - Facebook,FACEBOOK.COM/MUNICIPALIDADYUMBEL,FACEBOOK.COM/MUNICIPALIDADYUMBEL,Si
8314,ALTO BIOBÍO,Más de 100,Más de 100,48,ENTEL,2023,65,Si,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,SMC,Si,No,No,No,No,No aplica,No,No,No,No,No,No,No,No,No,Si,Web municipal - Facebook - Youtube,2. FACEBOOK; COMUNICACIONES INTERCULTURALES ALTO BIO BIO,YOUTUBE.COM/@CONCEJOMUNICIPALALTOBIOBIO,Si
9101,TEMUCO,Más de 100,Más de 100,0,GTD,2023,1800,No,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,SMC,No,Si,Si,No,Si,GOB - PRIVADA,No,No,No,Si,Si,Si,Si,No,No,Si,Youtube,@MUNICIPIOTEMUCO,WWW.YOUTUBE.COM/USER/TEMUCOWEBVIDEOS,Si
9102,CARAHUE,Entre 50 y menos de 100,Entre 50 y menos de 100,30,CTR,2023,80,No,Si,No,Si,Si,Si,Si,Si,No,EXTERNO,SMC,No,Si,Si,No,Si,GOB.,No,Si,Si,Si,No,Si,Si,No,Si,Si,Facebook,MUNICIPALIDAD DE CARAHUE,CARAHUE.CL,No
9103,CUNCO,Entre 50 y menos de 100,Entre 50 y menos de 100,No recepcionado,GTD,2023,300,No,Si,Si,Si,Si,Si,Si,Si,No,PROPIO,No Aplica,No,No,No,No,No,No aplica,No,No,No,Si,No,Si,No,No,No,Si,Youtube,YOUTUBE,HTTPS://WWW.YOUTUBE.COM/@MUNIDECUNCO2868,No
9104,CURARREHUE,Más de 100,Más de 100,20,OTRO,2016 - 20 equipos,60,No,Si,Si,Si,Si,Si,Si,Si,Si,EXTERNO,CAS CHILE,No,Si,Si,Si,Si,GOB.,No,Si,Si,Si,No,Si,Si,No,Si,Si,Web municipal,No aplica,CURARRREHUE.CL/SESIONES-DE-CONCEJO-MUNICIPAL-ONLIVE,No
9105,FREIRE,Más de 100,Más de 100,25,MUNDO PACÍFICO,2023 - 30 equipos,200,Si,Si,Si,Si,Si,Si,Si,Si,No,PROPIO,No Aplica,Si,Si,No,Si,No,PRIVADA,No,No,No,Si,No,Si,No,Si,No,Si,Facebook,FACEBOOK.COM/MUNIFREIRE,FACEBOOK.COM/LIVE_VIDEOS,No
9106,GALVARINO,Más de 100,Más de 100,0,CTR,2020,120,Si,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,SMC,No,No,No,No,No,No aplica,Si,Si,Si,Si,No,Si,No,Si,Si,No,No aplica,"INFORMACION PUBLICA LOCAL, RADIO E INTERNET",No aplica,No
9107,GORBEA,Más de 100,Más de 100,40,GTD,2023 - 1 equipo,250,No,Si,Si,Si,Si,Si,No,No,No,EXTERNO,CRECIC,No,No,No,Si,No,No aplica,No,No,No,No,No,Si,No,Si,No,Si,Youtube,@MUNICIPIOGORBEA,WWW.YOUTUBE.COM/@MUNICIPIOGORBEA,No
9108,LAUTARO,Más de 100,Más de 100,283,GTD,2023,382,Si,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,SMC,Si,Si,No,No,No,No aplica,No,No,No,Si,Si,Si,Si,Si,Si,Si,Web municipal - Facebook - Youtube,YOUTUBE,HTTPS://WWW.YOUTUBE.COM/WATCH?V=DI9,Si
9109,LONCOCHE,Entre 50 y menos de 100,Entre 50 y menos de 100,84,GTD,20 equipos,135,No,Si,Si,Si,No,Si,No,No,Si,EXTERNO,CRECIC,No,Si,No,No,Si,GOB.,No,No,No,Si,No,Si,Si,Si,Si,Si,Facebook,MUNICIPALIDAD LONCOCHE CHILE,HTTPS://WWW.FACEBOOK.COM/MUNICIPIOLONCOCHE?LOCALE=ES_LA,No
9110,MELIPEUCO,Entre 20 y menos de 50,Más de 100,95,OTRO,9 equipos,125,Si,Si,Si,Si,Si,No,Si,No,No,EXTERNO,CAS CHILE,No,No,No,No,No,No aplica,No,No,No,No,No,No,Si,No,Si,Si,Facebook,@MUNIMELIPEUCO,FACEEBOOK.COM/MUNIMELIPEUCO,No
9111,NUEVA IMPERIAL,Entre 50 y menos de 100,Entre 50 y menos de 100,170,MOVISTAR,2023,210,Si,Si,No,Si,Si,Si,Si,Si,No,EXTERNO,SMC,Si,Si,Si,Si,Si,GOB.,No,Si,Si,Si,No,Si,No,Si,No,Si,Facebook - Youtube,MUNICIPALIDAD DE NUEVA IMPERIAL,HTTPS://FB.WATCH/PTIV_E2IWW/?MIBEXTID=UYTHKB,No
9112,PADRE LAS CASAS,Más de 100,Más de 100,128,GTD,59 equipos,346,Si,Si,Si,Si,Si,Si,Si,Si,No,PROPIO - EXTERNO,SMC,Si,Si,No,No,Si,GOB.,No,Si,Si,Si,No,Si,Si,Si,No,Si,Facebook,FB.COM/MUNICIPIOPADRELASCASAS,FB.COM/MUNICIPIOPADRELASCASAS,Si
9113,PERQUENCO,Más de 100,Más de 100,99,GTD,2023,143,No,Si,Si,Si,No,Si,Si,No,No,EXTERNO,CAS CHILE,No,No,No,Si,No,No aplica,No,No,No,Si,No,No,No,Si,No,Si,Web municipal - Facebook,HTTPS://WWW.FACEBOOK.COM/MUNIPERQUENCO,/HTTPS://WWW.PERQUENCO.CL/CONCEJO-MUNICIPAL,No
9114,PITRUFQUÉN,Más de 100,Más de 100,50,GTD,2023 - 25 equipos,150,Si,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,CAS CHILE,Si,No,Si,Si,Si,PRIVADA,No,Si,No,Si,Si,Si,Si,Si,Si,Si,Web municipal - Facebook,FACEBOOK.COM/MUNICIPALIDADPITRUFQUEN,FACEBOOK.COM/MUNICIPALIDADPITRUFQUEN,Si
9115,PUCÓN,Más de 100,Más de 100,231,GTD,2023 - 53 equipos,347,Si,Si,Si,Si,Si,Si,Si,No,No,EXTERNO,CAS CHILE,Si,No,Si,Si,No,No aplica,No,No,No,No,Si,Si,No,No,No,Si,Web municipal - Youtube,@CONCEJOMUNICIPALPUCON,HTTPS://MUNICIPALIDADPUCON.CL/?PAGE_ID=24094,Si
9116,SAAVEDRA,Más de 100,Más de 100,60,GTD,2023,140,No,Si,No,Si,Si,Si,Si,No,No,EXTERNO,CAS CHILE,Si,Si,No,No,No,No aplica,No,No,No,Si,No,Si,Si,Si,No,Si,Web municipal - Facebook - Youtube,CANAL 8 SAAVEDRA,HTTPS://WWW.YOUTUBE.COM/PLAYLIST?LIST=PLH58W-14WLB1EBCRA6UN4PTGEUTUJOZ2UHTTPS://WWW.FACEBOOK.COM/CANAL8SAAVEDRA,No
9117,TEODORO SCHMIDT,Entre 50 y menos de 100,Entre 50 y menos de 100,2,MOVISTAR,2021,158,Si,Si,No,Si,Si,Si,Si,Si,No,EXTERNO,SMC,No,Si,No,No,No,No aplica,No,No,No,No,No,No,No,No,No,Si,Facebook,MUNITEODORO,WWW.FACEBOOK.COM/MUNITEODORO,No
9118,TOLTÉN,Más de 100,Más de 100,38,CTR,2023 - 5 equipos,73,Si,Si,No,Si,No,Si,Si,Si,No,EXTERNO,CAS CHILE,Si,No,No,No,No,No aplica,No,Si,Si,Si,No,No,Si,Si,No,Si,Facebook,HTTPS://WWW.FACEBOOK.COM/MUNICIPALIDADTOLTEN,HTTPS://WWW.FACEBOOK.COM/WATCH/LIVE/?REF=WATCH_PERMALINK,No
9119,VILCÚN,Más de 100,Más de 100,No recepcionado,MOVISTAR,2023,200,Si,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,SMC,Si,Si,Si,No,No,No aplica,No,Si,No,No,Si,Si,No,Si,No,Si,Facebook,HTTPS://WWW.FACEBOOK.COM/MUNICIPALIDADVILCUN,HTTPS://WWW.FACEBOOK.COM/MUNICIPALIDADVILCUN/VIDEOS,No
9120,VILLARRICA,Más de 100,Más de 100,130,GTD,2023,400,No,Si,Si,Si,Si,Si,Si,No,No,EXTERNO,CAS CHILE,No,No,No,No,Si,GOB.,No,No,No,No,No,Si,No,No,No,Si,Youtube,MUNIVILLARRICA,MUNIVILLARRICA.CL/CONCEJO-MUNICIPAL,Si
9121,CHOLCHOL,Entre 50 y menos de 100,Entre 50 y menos de 100,80,GTD,2023,119,Si,Si,Si,Si,Si,Si,Si,No,No,EXTERNO,TELSUR,Si,No,No,No,No,No aplica,No,No,No,Si,No,Si,Si,Si,Si,Si,Youtube,YOUTUBE,YOUTUBE,Si
9201,ANGOL,Entre 10 y menos de 20,Más de 100,100,ENTEL,2023 - 16 equipos,200,Si,Si,Si,Si,Si,Si,Si,Si,Si,EXTERNO,CAS CHILE,Si,Si,Si,Si,Si,PRIVADA,Si,No,No,No,Si,No,Si,Si,Si,Si,Web municipal - Facebook - Youtube,"FACEBOOK, YOUTUBE",HTTPS://WWW.FACEBOOK.COM/WATCH/LIVE/?REF=WATCH_PERMALINK,Si
9202,COLLIPULLI,Entre 50 y menos de 100,Entre 50 y menos de 100,160,GTD,2023,217,Si,Si,Si,Si,No,Si,Si,Si,No,EXTERNO,CAS CHILE,Si,No,No,No,No,GOB.,No,No,No,No,Si,Si,No,No,Si,Si,Facebook,MUNICIPALIDAD DE COLLIPULLI,WWW.FACEBOOK.COM/MUNICIPIOCOLLIPULLI,Si
9203,CURACAUTÍN,Entre 50 y menos de 100,Entre 50 y menos de 100,Menos de 50,GTD,2023,170,No,Si,Si,Si,Si,Si,No,No,No,EXTERNO,CRECIC,No,No,No,No,No,No aplica,No,No,No,No,No,Si,No,No,No,Si,Facebook,MUNICIPALIDAD DE CURACAUTIN,WWW.MCURAACUTIN.CL,Si
9204,ERCILLA,Entre 20 y menos de 50,Entre 20 y menos de 50,48,GTD,2024 - 5 equipos,63,No,Si,Si,Si,Si,Si,Si,No,No,EXTERNO,intesis,No,No,No,No,No,No aplica,No,No,No,No,No,Si,No,Si,No,Si,Web municipal,MUNICIPALIDAD DE ERCILLA,WWW.FACEBOOK.COM/MUNICIPIO.ERCILLA,No
9205,LONQUIMAY,Entre 50 y menos de 100,Entre 50 y menos de 100,10,MOVISTAR - DIGITAL ING. SPA,2024 - 5 equipos,110,Si,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,SMC,Si,Si,No,No,No,No aplica,No,No,No,No,No,Si,No,Si,Si,Si,Youtube,YOUTUBE,WWW.YOUTUBE.COM/@MLONQUIMAY,No
9206,LOS SAUCES,Entre 50 y menos de 100,Entre 50 y menos de 100,80,ENTEL,14 equipos,140,Si,Si,Si,Si,No,Si,No,Si,No,EXTERNO,CAS CHILE,Si,No,No,No,No,No aplica,No,No,No,No,No,No,No,No,No,Si, Facebook - Youtube,CANAL 8 LOS SAUCES,FACEBOOK.COM/LOSSAUCESTV,No
9207,LUMACO,Entre 10 y menos de 20,Entre 20 y menos de 50,15,ENTEL,2023,55,Si,Si,Si,Si,Si,Si,Si,No,No,EXTERNO,SMC,Si,No,Si,Si,No,No aplica,No,No,No,No,No,No,No,No,No,Si,Facebook,MUNICIPALIDAD DE LUMACO,HTTP://WWW.FACEBOOK.COM/MUNICIPALIDADLUMACO/ABOUT,Si
9208,PURÉN,Más de 100,Más de 100,60,MUNDO PACÍFICO,2023,120,No,Si,Si,Si,Si,Si,No,Si,No,EXTERNO,CRECIC,Si,Si,No,No,No,No aplica,No,No,No,Si,No,Si,No,No,No,Si,Facebook,MUNICIPALIDAD DE PUREN,No aplica,No
9209,RENAICO,Más de 100,Entre 50 y menos de 100,60,MOVISTAR-GTD,5 equipos,113,Si,Si,Si,Si,No,No,Si,No,No,EXTERNO,CAS CHILE,Si,No,No,Si,No,PRIVADA,No,No,No,Si,No,Si,No,Si,No,Si,Web municipal - Facebook - Youtube,FACEBOOK.COM/MUNICIPALIDADDERENAICO,HTTPS://WWW.FACEBOOK.COM/MUNICIPALIDADRENAICO/?LOCALE=ES_LA,No
9210,TRAIGUÉN,Más de 100,Más de 100,100,GTD,2023,200,No,Si,Si,Si,Si,Si,Si,No,No,EXTERNO,SMC,No,No,No,No,No,No aplica,No,No,No,No,No,Si,Si,Si,Si,Si,Facebook,MUNITRAIGUEN,FACEBOOK.COM/MUNITRAIGUE,No
9211,VICTORIA,Más de 100,Más de 100,10,GTD,2022,170,Si,Si,Si,Si,No,Si,No,No,No,EXTERNO,CRECIC,Si,No,No,No,No,No aplica,No,No,No,No,No,Si,No,Si,Si,Si,Web municipal - Facebook,WWW.VICTORIACHILE.CL HTTPS://WWW.FACEBOOK.COM/VICTORIACHILE?LOCALE=ES_LA,WWW.VICTORIACHILE.CLHTTPS://WWW.FACEBOOK.COM/VICTORIACHILE?LOCALE=ES_LA,No
10101,PUERTO MONTT,Más de 100,Más de 100,500,GTD,2023 - 60 equipos,900,Si,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,PROEXSI,Si,Si,Si,No,Si,GOB.,Si,Si,Si,Si,No,Si,No,No,Si,Si,Youtube,"CANAL YOUTUBE, WWW.YOUTUBE.COM/MUNITVPUERTO MONTT",WWW.YOUTUBE.COM/MUNITVPUERTOMONTT/VIDEOS,Si
10102,CALBUCO,Entre 50 y menos de 100,Entre 50 y menos de 100,27,GTD,2023,127,No,Si,Si,Si,Si,Si,Si,Si,No,EXTERNO,CAS CHILE,No,No,No,Si,No,No aplica,No,No,No,Si,Si,Si,No,Si,Si,Si,Web municipal - Youtube - Facebook,HTTPS://WWW.FACEBOOK.COM/MUNICIPALIDADCALBUCOHTTPS://WWW.YOUTUBE.COM/@MUNICALBUCO,HTTPS://WWW.FACEBOOK.COM/MUNICIPALIDADCALBUCOHTTPS://WWW.YOUTUBE.COM/@MUNICALBUCO,No
10103,COCHAMÓ,Entre 10 y menos de 20,Entre 10 y menos de 20,10,TELDATA,2023,85,Si,Si,Si,Si,No,Si,Si,No,Si,PROPIO,No recepcionado,Si,No,Si,Si,No,No aplica,No,No,No,No,No,No,Si,No,No,Si,Facebook,MUNICIPALIDAD DE COCHAMO,ENLACE FACEBOOK,No
10104,FRESIA,Entre 50 y menos de 100,Entre 50 y menos de 100,60,GTD,2023,140,No,Si,No,Si,Si,No,Si,No,No,PROPIO,SMC,No,No,No,No,No,No aplica,No,No,No,No,No,Si,No,Si,Si,Si,Youtube,@MUNICIPALIDADDEFRESIA6501,HTTPS://WWW.YOUTUBE.COM/PLAYLIST?LIST=PLW3OQK6GTXXX3LKZEHH3WBBH7ZRRSJNS-,No
